revenue,outcalls,incalls,months,eqpdays,webcap,marryyes,travel,pcown,creditcd,retcalls,churndep
18.77,20,5.67,23,678,1,0,0,0,0,0,1
30.09,1.67,0.67,22,640,1,0,0,0,0,0,1
53.77,0,0,25,746,1,0,0,1,1,0,1
76.66,95,33.67,19,568,0,1,0,0,1,0,1
52.74,10,0,25,747,1,1,0,0,1,0,1
29.49,0.67,0.33,21,629,1,0,0,0,0,0,1
29.3,7.67,5.33,26,799,1,0,0,1,1,0,1
29.99,2,0,26,782,1,1,1,0,1,0,1
113.9,99.67,23,11,309,0,0,0,0,0,0,1
23.74,0.33,0,27,799,1,1,0,1,1,0,1
216.93,41.67,8.67,13,367,1,0,0,0,0,0,1
30,3.33,0,21,627,1,0,0,0,0,0,1
31.49,2.67,7,22,657,1,1,0,0,0,0,1
39.27,1.67,0,25,761,1,1,0,1,1,0,1
30.25,0,0.33,26,782,1,0,0,0,1,0,1
51.93,2.67,0.33,25,748,1,1,0,0,1,0,1
8.75,0,0,28,825,1,1,0,1,1,0,1
86.87,89.67,6.67,33,812,1,0,0,0,1,0,1
277.95,76,6.67,14,407,1,0,0,1,1,0,1
75.57,41,13,20,606,1,0,0,0,0,0,1
29.99,6.67,0,26,781,1,0,0,0,1,0,1
50.74,5,0.67,25,750,1,0,0,0,1,0,1
103.5,101,0,49,939,1,0,1,0,1,0,1
37.62,19,6.67,11,341,0,0,0,0,0,0,1
40.4,9.67,0.67,20,606,1,0,0,0,0,0,1
14.54,5,0.67,18,523,0,1,0,0,1,0,1
59.99,29,3,35,850,1,0,0,0,1,0,1
137.49,33.67,0,20,601,1,1,0,0,1,0,1
55.77,9.33,0,20,394,0,0,0,0,0,0,1
35.36,0,0,25,764,1,1,0,0,1,0,1
50,0,0,19,583,1,0,0,0,0,0,1
19.99,6.67,1.33,26,795,1,1,0,0,1,0,1
21.65,9.67,4,28,822,1,0,1,1,1,0,1
29.99,4,0.33,26,781,1,0,0,0,1,0,1
54.1,9,0.33,24,734,1,1,0,0,1,0,1
42.37,7,0,25,756,1,1,0,1,1,0,1
34.5,7.67,1.67,23,35,1,1,0,0,1,1,1
134.97,81.67,13.33,34,789,1,1,0,0,1,0,1
53.9,7,0,24,733,1,1,0,0,1,0,1
29.29,0.33,0,25,770,1,1,0,0,1,0,1
10.42,30,9,28,849,1,1,0,0,1,0,1
34.31,11.67,4,26,787,1,0,0,0,1,0,1
29,0.67,0,21,626,1,0,0,0,0,0,1
77.11,11.67,0.67,23,699,1,1,0,0,1,0,1
77.54,5.67,0.33,14,411,0,1,0,0,1,0,1
35.79,5,1.67,26,778,1,0,0,0,1,0,1
187.35,5.33,2,20,449,1,0,0,0,0,0,1
133.52,67.33,15,17,516,1,1,0,0,0,0,1
19.99,1.33,0,26,790,1,1,0,0,1,0,1
152.61,2.67,0,19,573,1,1,0,1,1,0,1
35.52,4.67,0,26,773,1,1,0,0,1,0,1
60.53,9,5,34,130,1,0,0,0,1,1,1
29.99,7.33,0,26,779,1,0,0,0,1,0,1
17.92,9.67,1,26,795,1,1,0,0,1,0,1
63.5,16.67,0.67,19,569,1,0,0,0,0,0,1
39.68,4.67,1.67,15,466,0,1,0,0,1,0,1
49.99,10.33,25.67,29,866,1,1,0,1,1,0,1
45.43,8.67,2.33,10,307,0,0,0,0,0,0,1
81.04,53,17.33,21,621,1,0,0,0,0,0,1
30,22.33,8,27,813,1,1,0,1,1,0,1
54.01,11.67,2.33,34,649,0,0,0,0,1,0,1
36.78,13.67,0,10,309,0,0,0,0,0,0,1
88.65,3,0,19,539,1,0,0,0,0,0,1
58.46,5.67,0,15,440,0,1,0,1,1,0,1
36.46,5.33,1.33,20,610,1,0,0,0,0,0,1
126.31,0,0,10,314,0,1,0,0,1,0,1
152.64,62.67,11.33,15,462,1,0,0,0,0,0,1
30.35,0,0,25,767,1,0,0,1,1,0,1
71.44,29.67,0.33,14,416,0,0,0,0,1,0,1
31.21,5.67,2,25,772,1,1,0,1,1,0,1
49.99,8,4.67,20,605,1,0,0,0,0,0,1
15,0,2.33,24,587,0,1,0,0,1,0,1
57.36,6,2.67,24,735,1,1,0,1,1,0,1
42.87,1.33,0.67,25,755,1,1,0,0,1,0,1
35.75,10.67,0,20,606,1,0,0,0,0,0,1
50.45,11.33,2,20,596,1,0,0,0,0,0,1
76.7,26.67,1.33,25,720,1,0,0,0,1,0,1
77.38,29.33,7.33,24,727,1,0,0,0,1,0,1
112.71,66.33,19.67,24,726,1,0,0,1,1,0,1
80.4,27.67,35.33,24,706,1,0,0,0,0,0,1
29.89,23,0,20,612,1,0,0,0,0,0,1
35.97,9,2.67,25,768,1,1,0,0,1,0,1
89.4,9,0,17,516,1,0,0,0,0,0,1
50.55,33,21.67,22,676,1,0,0,0,0,0,1
126.13,31,38.67,21,635,1,0,0,0,0,0,1
51.03,4,0,24,733,1,1,0,1,1,0,1
300.36,46.67,15.33,13,394,1,0,0,0,1,0,1
45.3,18.33,2,16,469,0,0,0,0,1,0,1
19.99,0,0,28,808,1,0,0,1,1,0,1
62.28,2.67,4.67,25,745,1,1,0,1,1,0,1
29.99,12.67,0,28,797,1,0,0,0,1,0,1
39.08,0,0,22,11,1,0,0,0,1,1,1
25.64,10.67,4,20,17,1,0,0,0,1,1,1
68.08,22.67,0.67,24,716,1,0,0,0,1,0,1
38.06,0.67,0,25,757,1,1,0,0,1,0,1
34.16,1.67,0.67,30,815,1,0,0,0,1,0,1
30,0.33,0,32,645,0,0,0,1,1,0,1
168.7,57.33,6,14,416,1,0,0,0,0,0,1
50.58,3.33,3,27,773,1,0,0,0,1,0,1
52.9,9.67,5,37,687,0,1,0,1,1,0,1
51.31,16.33,2.33,24,739,1,0,0,1,1,0,1
40.3,3.67,0,21,610,1,0,0,0,0,0,1
29.99,0,0,10,314,0,0,0,0,0,0,1
35.41,2.33,0,29,801,1,1,0,1,1,0,1
26.54,0.67,2,27,796,1,1,1,0,1,0,1
244.4,22.67,0.67,8,255,1,0,0,0,0,0,1
88.25,0,0,17,516,1,0,0,0,0,0,1
148.97,53.67,7,20,605,1,1,0,0,1,0,1
57.38,21.33,15.33,22,648,1,0,0,0,0,0,1
8.09,17.67,1.33,28,824,1,1,0,1,1,0,1
61.95,4,0.33,25,731,1,1,0,1,1,0,1
50.35,11.67,0.33,20,589,1,0,0,0,0,0,1
29.99,0,0,20,610,1,0,0,0,0,0,1
44.63,4.67,0,20,594,1,0,0,0,0,0,1
25.24,3.67,0.33,26,781,1,1,0,0,1,0,1
130.91,85.33,11.33,25,689,1,1,0,0,1,0,1
49.89,1.67,0,20,588,1,0,0,0,0,0,1
63.52,19.33,6.67,25,748,1,1,0,1,1,0,1
29.99,10,2.67,21,628,1,0,0,0,0,0,1
35.93,28,0.33,20,604,1,1,0,0,0,0,1
75.32,50,14,25,757,1,0,0,0,1,0,1
47.88,6,2,24,740,1,0,0,0,1,0,1
99.99,3,0,11,349,0,1,0,0,1,0,1
30.45,5.33,0,25,763,1,1,0,0,1,0,1
87.53,49.33,21,26,775,1,1,0,0,1,0,1
56.23,11.67,3,19,579,1,0,0,0,0,0,1
104.18,15,3,17,506,1,1,0,0,0,0,1
45.5,16.33,5,20,607,1,0,0,0,0,0,1
30.26,1.33,0,25,763,1,1,0,1,1,0,1
18.8,56.67,12.33,28,844,1,1,0,0,1,0,1
51.26,67.33,14.33,37,908,1,1,0,1,1,0,1
30.52,8,2.67,26,781,1,0,0,0,1,0,1
68.3,30.67,10.33,25,650,1,0,0,0,0,0,1
84.99,7.33,1,22,675,1,1,0,1,1,0,1
54.34,98.33,39.33,14,28,1,0,0,0,1,1,1
35.06,16.67,9.33,26,796,1,0,0,0,1,0,1
33.59,6,0,25,656,1,1,0,0,0,0,1
62.99,12.33,6.33,25,746,1,0,0,0,1,0,1
33.25,8.33,0.33,25,760,1,1,0,0,1,0,1
28.5,24.33,2.33,21,627,1,0,0,0,0,0,1
55.11,4.67,5.33,24,741,1,1,1,1,1,0,1
36.02,14,2.67,25,764,1,0,0,0,1,0,1
77.23,35,12,29,75,1,1,0,0,1,1,1
30.25,10.33,4,21,630,1,0,0,0,0,0,1
89.36,59.67,0,23,677,1,0,0,1,1,0,1
82.53,45.67,6.67,18,550,1,0,0,0,0,0,1
65.39,25.67,8.67,25,750,1,1,0,1,1,0,1
29.99,0,0,11,321,0,1,0,0,0,0,1
207.54,33.33,6.33,11,340,1,0,0,0,0,0,1
45.63,7,3,25,754,1,0,0,0,1,0,1
29.99,1.67,0,26,772,1,1,1,1,1,0,1
11.55,4,4,39,643,0,0,0,0,0,0,1
22.92,0.33,0.33,27,791,1,1,1,1,1,0,1
72.98,27.67,7,19,571,1,0,0,0,0,0,1
32.49,6,1.33,26,773,1,0,0,0,1,0,1
94.68,92.67,19.67,26,761,1,0,0,0,1,0,1
32.32,0,0,20,604,1,0,0,0,0,0,1
80.04,30.67,3.33,13,399,0,1,0,0,1,0,1
80.93,34,0,29,33,1,1,0,1,1,1,1
52.26,2.33,0,20,582,1,0,0,0,0,0,1
60.34,24,0,28,45,1,0,0,1,1,1,1
80.62,53.67,1.67,23,690,1,0,0,0,1,0,1
102.5,28.67,35.67,11,349,0,0,0,0,0,0,1
49.96,36.33,1.33,15,446,0,0,0,0,1,0,1
66.27,6,0.67,31,592,0,0,0,0,1,0,1
59.5,7,2.33,24,725,1,1,0,1,1,0,1
19.99,0,0,27,792,1,0,0,0,1,0,1
37.19,3.33,2,20,604,1,0,0,0,0,0,1
30.25,0,0,25,760,1,1,0,0,1,0,1
54.16,24.33,1.33,19,573,1,0,0,0,0,0,1
66.26,47.33,0,23,700,1,1,0,0,1,0,1
100.7,43.33,9.67,32,592,0,0,0,0,1,0,1
35.61,7.33,4.67,21,624,1,0,0,0,0,0,1
33.24,0.33,0,26,767,1,1,0,1,1,0,1
50,22.33,0,24,728,1,0,0,0,1,0,1
31.04,0.33,0,25,759,1,0,0,1,1,0,1
65.34,0,0,34,101,1,0,1,1,1,1,1
109.55,41.33,4,13,368,0,1,0,1,1,0,1
10.15,2,2.33,12,358,0,0,0,0,0,0,1
10,0,0,12,351,0,0,0,0,0,0,1
33.05,5.67,0,26,767,1,0,0,0,1,0,1
35.5,1.67,1,25,757,1,0,0,0,1,0,1
58.48,4.67,1.67,19,569,1,0,0,0,0,0,1
59.9,12.33,2,24,723,1,0,0,0,1,0,1
114.83,7,0,21,626,1,1,0,1,1,0,1
21.98,0,0,16,482,0,1,0,1,1,0,1
72.83,3.33,0,22,682,1,0,0,0,1,0,1
52.46,1.33,0,25,542,0,1,0,1,1,0,1
57.11,10.33,0.67,25,732,1,0,0,0,1,0,1
10,0,0,21,637,1,0,0,0,0,0,1
42.37,8,1.33,25,750,1,1,0,1,1,0,1
39.9,56,0.67,20,596,1,0,0,0,0,0,1
40.75,0,0,20,593,1,1,0,0,0,0,1
47.49,8,9,20,613,1,0,0,0,0,0,1
35.44,8,0,24,743,1,1,0,1,1,0,1
43.64,6.67,0.33,24,735,1,1,0,0,1,0,1
174.58,44,6.67,25,622,1,0,0,0,1,0,1
63.94,4.33,1,14,418,0,0,0,0,1,0,1
36.59,12.33,2,25,758,1,0,0,0,1,0,1
54.48,31.33,3.33,10,291,0,0,0,0,0,0,1
33.04,14,0.67,20,603,1,0,0,0,0,0,1
39.72,34,5.33,23,641,1,0,0,0,0,0,1
54.35,13.67,0,24,722,1,0,1,1,1,0,1
51.01,25.67,0,25,736,1,1,0,0,1,0,1
145.18,0,0,15,427,1,0,0,0,0,0,1
35.98,6,0,21,608,1,0,0,0,0,0,1
34.89,23,3,16,476,0,0,0,0,1,0,1
191.06,46.33,5,12,361,1,0,0,0,0,0,1
81.74,37,0.33,18,528,1,1,0,0,0,0,1
119.52,22.33,33.33,39,91,1,0,0,0,0,1,1
149.27,149,1.67,14,417,1,0,0,0,0,0,1
71.21,10,0,17,528,1,0,0,0,0,0,1
45.57,5.67,2.33,20,594,1,0,0,0,0,0,1
31.15,48,10,29,829,1,0,0,0,1,0,1
42.93,0.33,0,30,796,1,1,0,1,1,0,1
35.12,15.33,1,26,766,1,0,1,0,1,0,1
43.99,12.33,6.33,30,814,1,1,0,0,1,0,1
35.3,0.67,0,24,742,1,1,0,0,1,0,1
56.41,2.33,0,24,719,1,1,0,0,1,0,1
70.28,21.33,2.67,24,712,1,1,0,0,1,0,1
21.35,6.67,0,16,481,0,1,0,0,1,0,1
33.54,8.67,0,25,754,1,1,1,0,1,0,1
38.13,3.33,0,25,749,1,1,0,0,1,0,1
51.24,8.33,0,20,580,1,0,0,0,0,0,1
63.7,27,6,19,574,1,0,0,0,0,0,1
59.99,55,15,21,626,1,0,0,0,0,0,1
40.28,8.67,0.33,11,306,0,0,0,0,0,0,1
172.74,58.33,8.67,19,566,1,1,0,0,1,0,1
35.42,4,0.67,24,743,1,1,0,0,1,0,1
98.17,13,5,22,667,1,1,0,0,1,0,1
30.51,0.33,0,10,305,0,0,0,0,0,0,1
50.8,11,8.67,16,474,0,1,0,0,1,0,1
7.6,0,0,11,340,0,0,0,0,0,0,1
24.17,1.67,0,25,763,1,1,0,0,1,0,1
29.99,1.67,0,20,602,1,0,0,0,0,0,1
65.63,6,2,23,703,1,1,0,0,1,0,1
43.62,10.67,0,20,587,1,0,0,0,0,0,1
29.5,0,0.67,25,759,1,1,0,0,1,0,1
35.07,4.67,1,25,40,1,1,0,1,1,1,1
67.25,29.33,11,21,605,1,0,0,0,0,0,1
36.37,12.33,1,10,301,0,0,0,0,0,0,1
40.04,30.33,6.67,20,611,1,0,0,0,0,0,1
225.53,20.33,4.33,31,516,1,0,0,0,0,0,1
54.98,11.67,0,19,564,1,0,0,0,0,0,1
56.9,128,9.33,21,611,1,0,0,0,0,0,1
31.99,4.67,0.67,25,756,1,1,0,0,1,0,1
31.98,1,1.67,25,759,1,0,0,0,1,0,1
55.99,7,0,23,707,1,0,0,0,1,0,1
43.27,7.67,2,20,593,1,0,0,0,0,0,1
115.31,21.33,2,16,473,1,0,0,0,0,0,1
74.21,10.33,0,17,522,1,0,0,0,0,0,1
30.75,0,0,19,590,1,1,0,1,0,0,1
30.17,7,0,20,601,1,0,0,0,0,0,1
98.4,94.67,11,23,694,1,0,0,0,1,0,1
38.04,6.33,0,25,747,1,0,0,0,1,0,1
108.86,7.67,7.33,22,661,1,1,0,0,1,0,1
38.54,14.33,2.67,52,841,0,1,0,0,1,0,1
36.26,7.67,0,20,594,1,0,0,0,0,0,1
11.39,8.33,0,26,786,1,1,0,0,1,0,1
79.57,69,15.33,25,748,1,1,0,0,1,0,1
32.78,5.67,8,20,622,1,0,0,0,0,0,1
30.24,0.33,0,25,755,1,1,1,1,1,0,1
30.47,1,0,26,765,1,1,0,1,1,0,1
54.38,35.67,0,18,553,1,0,0,0,0,0,1
41.2,7,1.33,23,12,1,1,0,0,1,1,1
178.44,98.67,0.33,13,367,1,0,0,0,0,0,1
46.83,11.67,2.33,24,733,1,1,1,0,1,0,1
93.57,0,0,11,347,0,0,0,0,1,0,1
57.2,16.67,2.33,19,567,1,0,0,0,0,0,1
249.54,41.67,7,9,268,1,0,0,0,0,0,1
37.81,2.33,10,27,797,1,1,0,0,1,0,1
35.15,1.33,0,20,594,1,0,0,0,0,0,1
132.05,17.33,0.67,16,449,1,0,0,0,0,0,1
33.24,0,0,20,596,1,0,0,0,0,0,1
11.24,8,1.67,26,790,1,0,0,0,1,0,1
71.96,4,14,19,586,1,0,0,0,0,0,1
13.25,0.67,0,21,628,1,0,0,0,0,0,1
107.32,1.33,0,20,618,1,1,0,0,1,0,1
43.3,48.67,4.67,26,764,1,0,0,0,1,0,1
30,13,5,17,493,0,0,0,0,1,0,1
31.72,0,0,25,752,1,1,0,1,1,0,1
41.02,15.67,0,15,445,0,0,0,0,1,0,1
45.65,12.67,4,15,452,0,1,0,0,1,0,1
10,0,0,27,796,1,0,0,0,1,0,1
17.57,1.33,0.67,25,769,1,0,0,0,1,0,1
30.74,9.33,0,20,598,1,0,0,0,0,0,1
55.17,13,1.67,25,731,1,1,0,0,1,0,1
42.26,8.67,1,25,743,1,1,0,0,1,0,1
50.14,0,0,18,556,1,0,0,0,0,0,1
36.07,0,0,20,592,1,0,0,0,0,0,1
42.02,11,1.33,25,744,1,0,0,1,1,0,1
44.75,7,0.33,15,441,0,1,0,0,1,0,1
34.49,13,2,25,754,1,1,0,0,1,0,1
55.17,6.67,0,24,715,1,1,0,0,1,0,1
37.27,33,11,21,634,1,0,0,0,0,0,1
17.14,0,0,26,777,1,1,0,0,1,0,1
39.43,11.33,2,24,738,1,0,0,0,1,0,1
30.25,3.33,0,33,642,0,1,0,1,1,0,1
10,0,0,21,630,1,0,0,0,0,0,1
35.02,5.33,0,25,747,1,0,0,0,1,0,1
41.43,40,0,25,740,1,1,0,0,1,0,1
72.87,4.67,0.33,23,686,1,0,0,0,1,0,1
30.33,5.67,0.67,25,754,1,0,0,1,1,0,1
10,1,0,11,333,0,0,0,0,0,0,1
104.39,18.67,6.33,29,18,1,0,0,1,1,1,1
30.27,16,0,15,455,0,1,0,0,1,0,1
19.8,10,3,27,793,1,0,0,0,1,0,1
5,0,0,21,635,1,0,0,0,0,0,1
29.99,0,0,25,752,1,1,1,1,1,0,1
58.24,6.33,5,24,726,1,0,0,1,1,0,1
32.62,1,0,25,749,1,1,0,0,1,0,1
62.69,26.67,4,24,718,1,1,0,1,1,0,1
55.25,37,9,20,597,1,0,0,0,0,0,1
49.99,9.33,2,19,571,1,0,0,0,0,0,1
30,0.67,0,26,762,1,0,0,0,1,0,1
35.5,12,0.67,20,593,1,0,0,0,0,0,1
44.02,22.67,30.33,23,705,1,0,0,0,0,0,1
43.99,9.67,2.33,24,733,1,0,0,0,1,0,1
6.13,0,0,16,491,0,0,0,0,1,0,1
17.15,2.67,0.33,21,11,1,1,0,0,1,1,1
38.81,56.67,17.33,26,702,1,0,0,0,0,0,1
57.39,1,0.67,34,714,1,0,0,0,0,0,1
35.41,12.33,0,24,735,1,1,0,0,1,0,1
38.64,8.67,4,19,589,1,0,0,0,0,0,1
16.54,2.33,0.33,22,633,1,0,0,0,0,0,1
94.28,140.67,30,27,793,1,0,0,0,1,0,1
257.1,47.33,8.33,36,643,1,1,0,1,1,0,1
82.63,52.33,32.67,22,659,1,0,0,0,0,0,1
81.77,10,19.33,21,609,1,0,0,0,0,0,1
50,77.67,91.33,29,855,0,0,0,0,1,0,1
76.96,55.33,8.33,19,560,1,0,0,0,0,0,1
37.01,23.67,11.33,23,654,1,0,0,0,0,0,1
45,2.33,1,24,727,1,0,0,0,1,0,1
39.99,59.33,1.67,15,448,0,0,0,0,1,0,1
29.99,3.33,0,20,596,1,0,0,0,0,0,1
29.99,1,0,20,596,1,0,0,0,0,0,1
29.99,8.67,1.67,26,766,1,1,0,1,1,0,1
47.88,12,1,25,734,1,0,0,0,1,0,1
41.39,14,0,25,738,1,1,0,0,1,0,1
59.48,52.33,0.67,8,248,0,0,0,0,0,0,1
28.75,1.33,0,20,597,1,0,0,0,0,0,1
50,2.67,0,24,718,1,0,0,0,1,0,1
29.78,3.67,0,24,740,1,1,0,1,1,0,1
5,0,0,21,633,1,0,0,0,0,0,1
93.31,25,20,15,445,0,0,0,0,1,0,1
18.9,0,0,25,762,1,1,0,0,1,0,1
48.13,22.33,11.33,26,775,1,0,0,0,1,0,1
40,5,0,25,739,1,0,0,0,1,0,1
34.36,0.33,0,25,745,1,1,0,1,1,0,1
195.99,0,0,11,321,1,0,0,0,0,0,1
56.58,41.67,2,23,706,1,0,0,0,1,0,1
30.5,21,0.67,25,751,1,1,0,0,1,0,1
53.45,0.67,0,19,559,1,0,0,0,0,0,1
149.33,12.67,12.33,33,26,1,0,0,1,1,1,1
29.99,0,0.33,24,740,1,1,0,0,1,0,1
51.99,21,0,24,715,1,1,0,0,1,0,1
175.73,91.67,37,22,672,1,1,0,0,1,0,1
59.38,30.33,9,20,590,1,0,0,0,0,0,1
5,0,0,27,604,0,1,1,1,1,0,1
33.51,0.33,0,24,735,1,1,0,0,1,0,1
122.8,27,8,21,631,1,0,0,1,1,0,1
35.37,20,3.33,24,743,1,0,0,0,1,0,1
31.84,0,0,25,747,1,1,0,0,1,0,1
9.5,0,0,17,495,0,0,0,0,1,0,1
52.69,113.33,26.67,17,529,0,1,0,1,1,0,1
51.97,19.67,4.67,19,574,1,0,0,0,0,0,1
50.5,11.67,0.33,24,717,1,0,0,0,1,0,1
53.25,1,0,18,548,1,1,0,0,0,0,1
37.06,7,1.33,25,745,1,1,0,1,1,0,1
95.6,5.33,0.67,22,648,1,0,0,0,1,0,1
51.94,5,0,13,407,0,0,0,0,1,0,1
34.99,0.67,0,25,743,1,1,1,1,1,0,1
35.89,3.67,0,19,577,1,0,0,0,0,0,1
10.5,0,0,20,615,1,0,0,0,0,0,1
133.16,95.33,38,20,597,1,0,0,0,0,0,1
25.6,0,0,11,312,0,0,0,0,0,0,1
177.04,149.33,10.67,20,466,1,0,0,0,0,0,1
39.74,2.67,2.33,34,838,1,0,0,0,1,0,1
24.99,0.33,0,29,795,1,1,0,0,1,0,1
54.2,1,0.33,23,702,1,1,0,0,1,0,1
33.58,2.33,0,19,579,1,0,0,0,0,0,1
68.48,29.33,9.67,24,725,1,0,0,0,1,0,1
30.1,13.67,0,26,758,1,0,0,0,1,0,1
81.39,25.67,14.67,24,726,1,1,0,0,1,0,1
9.73,0,0,21,535,0,1,0,0,1,0,1
16.99,0,0,26,772,1,1,0,0,1,0,1
83.09,27.33,3,17,513,1,0,0,0,0,0,1
55.27,9.67,2.67,19,563,1,0,0,0,0,0,1
129.14,0,0,15,433,1,0,0,0,0,0,1
56.89,54.67,7.67,26,649,1,0,0,0,0,0,1
67.64,4.67,0,24,696,1,1,0,0,1,0,1
23.1,0.67,0.33,15,459,0,1,0,0,1,0,1
30.27,1,0.33,19,583,1,1,0,0,0,0,1
32.25,8.67,0.67,9,285,0,1,0,0,0,0,1
83.85,13,2.33,20,541,1,1,0,0,0,0,1
38.4,30.67,6.67,21,614,1,0,0,0,0,0,1
53.43,10,3.67,23,712,1,1,0,1,1,0,1
35.4,15,3.67,24,742,1,1,0,0,1,0,1
64.86,17.33,1,22,681,1,0,0,0,1,0,1
35.09,0.33,0,24,731,1,1,0,0,1,0,1
132.52,85.67,12.67,31,22,1,1,0,0,1,1,1
30.34,5.67,5.33,26,773,1,1,0,1,1,0,1
56.79,6.67,3,23,706,1,1,0,0,1,0,1
57.28,18,0.67,19,554,1,0,0,0,0,0,1
41.54,6.67,0,19,569,1,1,0,0,0,0,1
30.5,2.33,0,25,746,1,1,0,0,1,0,1
56.04,7,1.67,14,416,0,0,0,0,1,0,1
36.2,34.67,13,27,800,1,0,0,1,1,0,1
50.69,1.33,0.67,20,378,0,0,0,0,0,0,1
10,0.67,1,11,330,0,0,0,0,0,0,1
241.14,43.33,0.33,13,393,1,0,0,0,1,0,1
84.73,22,5,17,516,1,0,0,0,0,0,1
60.65,12.33,0.33,17,528,1,1,0,0,0,0,1
43.04,11.33,3.33,25,742,1,1,0,1,1,0,1
36.39,0.33,0,25,739,1,1,0,0,1,0,1
23.24,0,0,21,609,1,0,0,0,0,0,1
30.16,0,0,34,125,1,1,0,0,1,1,1
22.41,2.33,0,25,754,1,0,0,1,1,0,1
27.6,1.33,0,21,604,1,0,0,0,0,0,1
34.25,3,0.33,19,577,1,1,0,0,0,0,1
29.28,16.67,2.67,35,858,1,1,0,0,1,0,1
34.99,1.67,0,25,740,1,1,1,1,1,0,1
88.99,0,0,16,485,1,0,0,0,0,0,1
73.3,6.33,0,22,667,1,1,1,0,1,0,1
30.76,4,1,24,737,1,0,0,0,1,0,1
13.78,4.67,1.33,15,470,0,0,0,1,1,0,1
5,0,0,27,793,1,1,0,1,1,0,1
10.53,9,3,27,796,1,1,0,0,1,0,1
10.67,0,0,22,632,1,0,0,0,0,0,1
18,2,1.33,20,607,1,0,0,0,0,0,1
46.28,21.67,5.67,25,744,1,0,0,0,1,0,1
58.25,11.67,1.33,23,697,1,1,0,1,1,0,1
32.21,0,2,25,748,1,1,0,1,1,0,1
33.07,12,5.33,25,757,1,1,1,1,1,0,1
77.12,41.67,3,12,374,0,1,0,0,1,0,1
37.11,5.33,0,24,726,1,1,0,0,1,0,1
60.01,12,0,18,536,1,0,0,0,0,0,1
39.29,1.67,0.33,15,438,0,0,0,0,1,0,1
53.99,0.67,0,26,535,0,1,0,0,1,0,1
316.47,77,14,50,631,1,1,0,0,0,0,1
43.68,9.33,1.67,15,437,0,0,0,0,1,0,1
111.18,10.67,4.33,15,462,1,0,0,0,0,0,1
51.19,19.67,11.33,25,755,1,0,0,1,1,0,1
63.99,7,0,13,389,0,1,0,0,1,0,1
75.8,29,0.33,17,509,1,0,0,0,0,0,1
43.13,4,2.67,24,727,1,1,0,1,1,0,1
30.56,16.33,3.67,19,589,1,0,0,0,0,0,1
30.96,0.33,0,24,732,1,0,0,0,1,0,1
34.98,0.33,0,19,573,1,0,0,0,0,0,1
78.43,75.67,43.33,13,402,0,0,0,0,0,0,1
10.09,1.33,0,25,765,1,0,0,1,1,0,1
41.38,4.33,1.33,19,570,1,0,0,0,0,0,1
52.08,0,0,14,412,0,1,0,1,1,0,1
57.76,14.67,1,19,551,1,0,0,0,0,0,1
31.98,2.33,0,25,741,1,1,1,0,1,0,1
38.73,3.67,0.33,20,580,1,0,0,1,0,0,1
5,0,0,27,791,1,0,0,0,1,0,1
5,0,0,21,626,1,0,0,0,0,0,1
154.78,56.67,18.33,20,611,1,0,0,0,1,0,1
14.25,0.33,0,25,760,1,0,0,1,1,0,1
37.2,26.33,26.67,14,406,0,0,0,0,0,0,1
170.32,41.67,6.67,19,548,1,0,0,0,1,0,1
123.18,44,0,19,579,1,0,0,0,1,0,1
59.28,13,0.33,17,526,1,0,0,0,0,0,1
33.28,1.67,0,25,739,1,1,0,0,1,0,1
30.5,5.67,0.67,25,744,1,1,0,0,1,0,1
74.18,8.33,8.33,23,699,1,1,0,0,1,0,1
30.21,5,0,21,598,1,0,0,0,0,0,1
50.67,21.33,3.67,19,566,1,0,0,0,0,0,1
55.56,6.33,0.33,24,705,1,1,1,1,1,0,1
30.52,6.33,0,32,621,0,1,1,0,1,0,1
37.48,23,0,25,734,1,1,0,0,1,0,1
56.89,50,2.67,19,556,1,0,0,0,0,0,1
31.43,0,0,32,813,1,1,0,0,1,0,1
50.44,0,0,23,699,1,1,0,0,1,0,1
14.5,0,0,15,462,0,1,0,0,1,0,1
47.52,20.67,3,25,732,1,0,0,0,1,0,1
33.62,4.67,0.33,19,574,1,0,0,0,0,0,1
10.44,12.33,1.33,21,623,1,0,0,0,0,0,1
123.04,0,0,15,434,1,1,0,0,0,0,1
114.96,41.67,12,17,500,1,0,0,0,0,0,1
22.36,0,0,25,750,1,1,0,0,1,0,1
39.56,16.67,9,26,769,1,0,0,0,1,0,1
35.46,19,0.67,23,421,0,0,0,0,0,0,1
30.24,23.67,3,24,740,1,0,0,0,1,0,1
42.96,15.33,0.67,24,719,1,0,0,0,1,0,1
66.84,13.67,0.67,18,528,1,0,0,0,0,0,1
39.98,1.33,1,24,723,1,0,0,0,1,0,1
30.14,2.33,0.33,25,742,1,1,0,1,1,0,1
89.58,10,4,32,761,1,1,1,1,1,0,1
17.15,0,0,53,852,0,1,0,1,1,0,1
31.11,5.33,8.67,25,766,1,1,0,1,1,0,1
54.03,49.67,10,25,745,1,0,1,0,1,0,1
69.49,36,6,19,551,1,0,0,0,0,0,1
36.61,3.33,0,24,723,1,1,0,0,1,0,1
23.99,0.67,0.67,25,749,1,1,0,0,1,0,1
43.54,15.67,1.33,23,709,1,0,0,0,1,0,1
57.94,44.67,16,20,604,1,0,0,0,0,0,1
