EventId,DER_mass_MMC,DER_mass_transverse_met_lep,DER_mass_vis,DER_pt_h,DER_deltaeta_jet_jet,DER_mass_jet_jet,DER_prodeta_jet_jet,DER_deltar_tau_lep,DER_pt_tot,Label
101592,121.417,102.708,74.293,23.536,-999.0,-999.0,-999.0,2.853,23.536,b
101593,-999.0,73.714,60.061,3.864,-999.0,-999.0,-999.0,2.002,3.864,b
101594,108.566,4.643,75.772,37.752,-999.0,-999.0,-999.0,2.521,37.752,s
101595,105.296,26.684,76.363,17.374,-999.0,-999.0,-999.0,2.519,21.21,b
101596,69.573,38.834,52.417,0.414,-999.0,-999.0,-999.0,2.889,0.414,b
101597,100.503,31.881,69.65,4.28,-999.0,-999.0,-999.0,2.584,55.02,s
101598,80.644,28.584,60.714,3.987,-999.0,-999.0,-999.0,2.802,3.987,b
101599,125.505,25.095,95.916,1.268,-999.0,-999.0,-999.0,3.383,1.268,s
101600,81.145,31.679,59.456,36.264,-999.0,-999.0,-999.0,2.119,1.461,b
101601,89.122,60.812,71.326,5.463,-999.0,-999.0,-999.0,2.462,5.463,b
101602,118.575,6.592,64.717,71.57,0.035,91.535,0.306,2.875,9.685,s
101603,90.653,2.711,58.364,66.2,2.415,820.288,-0.59,2.408,4.619,s
101604,86.424,35.099,66.332,33.245,-999.0,-999.0,-999.0,2.427,33.245,b
101605,150.966,11.079,67.223,234.47,5.902,1380.383,-8.707,1.283,86.825,s
101606,85.413,48.519,59.159,14.237,-999.0,-999.0,-999.0,3.075,14.237,b
101607,-999.0,43.547,97.16,20.308,-999.0,-999.0,-999.0,2.293,20.308,b
101608,-999.0,82.904,91.224,1.116,-999.0,-999.0,-999.0,2.809,1.116,b
101609,92.733,49.351,65.968,124.481,5.535,985.126,-6.728,1.81,5.35,s
101610,102.542,34.643,76.039,5.606,-999.0,-999.0,-999.0,2.725,5.606,b
101611,78.767,21.55,49.516,83.609,3.154,221.282,-2.329,1.759,0.966,b
101612,170.851,95.284,84.089,41.773,-999.0,-999.0,-999.0,2.955,41.773,b
101613,127.987,64.87,76.112,34.546,4.725,568.853,-5.333,3.262,2.082,s
101614,93.565,50.281,53.771,82.311,-999.0,-999.0,-999.0,1.923,9.408,b
101615,107.408,24.354,75.038,59.526,-999.0,-999.0,-999.0,1.959,2.408,s
101616,126.889,8.662,87.666,57.325,-999.0,-999.0,-999.0,2.807,57.325,s
101617,88.908,17.306,44.439,175.256,0.269,266.715,0.002,1.018,58.979,b
101618,141.153,90.314,97.45,27.562,-999.0,-999.0,-999.0,2.55,27.562,b
101619,119.986,22.845,77.297,41.643,1.49,159.039,1.504,2.737,1.873,s
101620,31.673,26.574,21.813,53.12,-999.0,-999.0,-999.0,0.921,7.902,b
101621,75.155,53.258,65.509,21.491,-999.0,-999.0,-999.0,2.068,21.491,b
101622,99.043,12.704,68.139,20.025,-999.0,-999.0,-999.0,3.181,23.802,s
101623,-999.0,82.599,83.4,24.949,-999.0,-999.0,-999.0,2.975,24.949,b
101624,122.232,15.174,90.342,5.758,-999.0,-999.0,-999.0,3.547,5.758,b
101625,156.629,7.797,109.836,1.907,-999.0,-999.0,-999.0,3.146,1.907,s
101626,151.926,32.301,102.139,2.262,-999.0,-999.0,-999.0,2.745,2.262,s
101627,102.219,73.605,63.06,46.46,-999.0,-999.0,-999.0,2.151,3.011,b
101628,-999.0,90.597,63.817,103.191,1.696,188.533,-0.649,2.828,58.888,b
101629,82.788,20.821,48.694,79.619,1.233,55.993,0.835,1.934,6.071,b
101630,47.036,47.767,41.819,0.669,-999.0,-999.0,-999.0,2.099,0.669,b
101631,-999.0,81.362,41.147,21.674,-999.0,-999.0,-999.0,1.45,21.674,b
101632,175.86,86.573,102.324,65.611,0.254,58.212,0.091,2.627,24.446,b
101633,108.419,10.482,84.294,101.812,2.86,151.852,-1.39,1.533,67.45,b
101634,105.489,55.353,48.553,78.893,-999.0,-999.0,-999.0,2.238,8.518,b
101635,38.783,67.479,36.581,32.07,-999.0,-999.0,-999.0,0.986,32.07,b
101636,121.448,12.294,79.381,127.585,5.656,1281.833,-7.912,1.949,46.291,s
101637,125.519,51.933,83.499,39.757,-999.0,-999.0,-999.0,2.771,39.757,s
101638,222.15,66.837,176.426,43.305,-999.0,-999.0,-999.0,2.909,43.305,b
101639,94.085,0.55,65.041,1.772,-999.0,-999.0,-999.0,3.144,1.772,s
101640,121.074,12.34,94.582,29.507,-999.0,-999.0,-999.0,2.749,29.507,s
101641,-999.0,98.197,131.306,1.034,-999.0,-999.0,-999.0,3.036,1.034,b
101642,139.913,24.304,72.967,38.821,-999.0,-999.0,-999.0,2.844,2.04,b
101643,126.914,52.727,108.143,162.01,-999.0,-999.0,-999.0,1.215,3.383,s
101644,90.293,75.491,74.012,2.989,-999.0,-999.0,-999.0,2.489,2.989,b
101645,-999.0,89.808,62.36,1.029,-999.0,-999.0,-999.0,2.234,1.029,b
101646,125.192,35.247,88.082,43.303,-999.0,-999.0,-999.0,2.706,1.145,b
101647,138.107,65.301,72.29,78.083,1.142,84.39,1.052,2.557,52.741,b
101648,-999.0,62.879,62.559,58.163,-999.0,-999.0,-999.0,3.182,17.626,b
101649,-999.0,143.12,56.21,4.393,-999.0,-999.0,-999.0,0.988,4.393,s
101650,106.279,62.978,67.003,24.251,0.923,81.556,0.228,3.073,20.619,b
101651,-999.0,79.116,34.489,19.821,-999.0,-999.0,-999.0,1.464,19.821,b
101652,162.415,80.795,95.802,9.641,-999.0,-999.0,-999.0,3.419,9.641,b
101653,100.248,27.109,60.729,132.094,-999.0,-999.0,-999.0,1.405,10.063,s
101654,74.281,67.147,55.9,28.292,-999.0,-999.0,-999.0,2.232,28.292,b
101655,121.475,12.318,68.087,34.541,-999.0,-999.0,-999.0,2.978,1.367,b
101656,137.199,33.918,43.231,221.468,4.373,863.646,-4.249,1.182,34.522,s
101657,300.019,74.437,209.969,31.745,-999.0,-999.0,-999.0,4.142,31.745,b
101658,228.707,50.978,167.963,31.086,-999.0,-999.0,-999.0,4.207,0.379,b
101659,71.405,2.843,51.204,78.02,2.565,354.953,0.325,1.367,51.972,b
101660,106.675,17.842,74.268,20.465,3.808,264.785,-3.57,2.976,0.683,b
101661,137.767,23.777,104.076,53.836,-999.0,-999.0,-999.0,2.944,1.922,s
101662,-999.0,116.946,166.288,161.576,0.585,57.993,0.082,3.775,2.256,b
101663,81.827,72.844,65.498,48.492,-999.0,-999.0,-999.0,2.059,4.684,b
101664,135.146,25.328,92.333,100.561,5.511,2197.028,-6.301,1.952,2.148,s
101665,133.926,1.409,69.182,274.741,-999.0,-999.0,-999.0,1.401,26.015,s
101666,190.979,86.847,142.243,1.051,-999.0,-999.0,-999.0,3.627,1.051,b
101667,191.869,78.826,160.609,48.351,-999.0,-999.0,-999.0,3.328,11.059,b
101668,123.246,73.654,86.042,8.74,-999.0,-999.0,-999.0,2.857,8.74,b
101669,92.777,76.048,74.029,113.416,0.942,143.936,-0.091,1.598,86.489,b
101670,93.964,50.291,67.263,21.036,-999.0,-999.0,-999.0,2.652,34.176,b
101671,-999.0,98.057,82.301,3.293,-999.0,-999.0,-999.0,1.774,3.293,b
101672,85.485,37.958,57.597,89.839,2.949,213.76,-1.957,1.641,16.128,s
101673,76.531,42.28,54.504,17.987,-999.0,-999.0,-999.0,3.189,26.329,s
101674,102.006,24.452,73.163,0.449,-999.0,-999.0,-999.0,2.768,0.449,b
101675,88.933,45.127,68.236,0.443,-999.0,-999.0,-999.0,2.86,0.443,b
101676,176.768,26.405,117.088,33.093,1.007,189.234,1.926,3.031,32.471,b
101677,122.701,32.652,71.314,109.804,1.31,89.127,1.648,2.144,0.952,b
101678,93.909,11.1,70.608,47.492,-999.0,-999.0,-999.0,2.139,6.949,b
101679,79.751,32.786,42.315,159.859,-999.0,-999.0,-999.0,1.123,21.544,b
101680,152.304,79.227,102.23,4.683,-999.0,-999.0,-999.0,3.045,4.683,s
101681,149.733,29.39,78.14,72.56,-999.0,-999.0,-999.0,2.539,3.109,s
101682,49.937,60.508,39.226,63.448,-999.0,-999.0,-999.0,1.046,47.539,b
101683,114.542,93.087,106.758,41.144,5.796,929.149,-8.377,2.164,63.258,s
101684,134.358,49.759,102.001,96.987,1.371,183.003,-0.063,1.939,54.644,b
101685,114.891,3.509,77.065,28.216,-999.0,-999.0,-999.0,2.804,28.216,s
101686,104.914,3.957,68.769,85.995,0.125,129.518,0.105,1.904,11.788,b
101687,212.81,49.788,172.938,1.142,-999.0,-999.0,-999.0,3.223,1.142,b
101688,70.524,4.303,48.032,23.991,-999.0,-999.0,-999.0,2.62,10.016,b
101689,136.796,57.905,108.977,77.728,-999.0,-999.0,-999.0,2.979,13.595,s
101690,111.254,48.325,77.888,46.136,-999.0,-999.0,-999.0,2.559,46.136,b
101691,154.616,75.345,99.952,13.339,-999.0,-999.0,-999.0,2.823,13.339,s
101692,76.167,42.815,38.396,83.829,1.26,76.475,-0.229,1.755,39.117,b
101693,77.048,33.395,46.949,97.606,2.511,243.687,-1.442,1.545,26.448,b
101694,97.917,58.947,41.068,321.117,2.628,448.749,-1.682,0.785,0.385,s
101695,-999.0,57.372,86.407,28.768,-999.0,-999.0,-999.0,2.286,28.768,b
101696,54.904,27.813,41.24,48.621,-999.0,-999.0,-999.0,1.569,48.621,b
101697,107.49,63.819,68.708,1.899,-999.0,-999.0,-999.0,2.928,1.899,b
101698,120.598,58.122,90.629,57.677,2.354,186.795,4.706,3.109,2.47,s
101699,129.127,66.017,104.82,30.314,1.597,103.077,-0.57,2.862,5.403,b
101700,157.062,91.546,107.746,24.753,-999.0,-999.0,-999.0,3.094,24.753,b
101701,44.586,6.548,30.474,71.378,-999.0,-999.0,-999.0,1.045,27.105,b
101702,107.023,15.595,79.943,40.72,-999.0,-999.0,-999.0,2.867,7.577,b
101703,17.09,28.721,13.368,66.054,0.415,39.693,3.872,0.55,1.823,s
101704,145.802,79.885,107.845,78.911,-999.0,-999.0,-999.0,2.166,1.914,b
101705,94.531,8.911,67.595,2.495,-999.0,-999.0,-999.0,3.035,2.495,s
101706,108.673,5.427,74.464,145.111,1.355,112.985,2.652,1.246,7.678,b
101707,146.518,70.984,100.447,16.126,-999.0,-999.0,-999.0,3.05,16.126,s
101708,106.252,32.082,77.821,30.086,-999.0,-999.0,-999.0,2.897,30.086,b
101709,90.16,5.103,57.339,47.593,-999.0,-999.0,-999.0,2.412,4.398,b
101710,104.137,37.774,71.594,1.248,-999.0,-999.0,-999.0,3.092,1.248,b
101711,81.68,10.672,56.474,67.849,3.713,521.866,-1.827,1.775,90.336,b
101712,165.77,62.489,127.985,220.179,1.164,129.617,1.923,1.864,33.557,b
101713,130.539,60.035,97.569,137.297,0.002,191.506,3.716,1.984,133.54,b
101714,134.266,9.573,96.272,16.42,-999.0,-999.0,-999.0,3.202,16.42,s
101715,124.106,52.925,81.022,27.901,-999.0,-999.0,-999.0,2.798,27.901,s
101716,107.502,49.031,69.246,53.174,-999.0,-999.0,-999.0,2.901,27.044,b
101717,97.391,22.322,71.013,1.234,-999.0,-999.0,-999.0,3.098,1.234,s
101718,102.513,70.224,67.617,57.73,-999.0,-999.0,-999.0,3.091,3.032,b
101719,91.406,40.838,63.963,40.71,-999.0,-999.0,-999.0,2.937,22.969,b
101720,107.75,20.351,64.597,184.926,4.188,701.879,-4.377,1.167,9.558,s
101721,113.889,53.014,94.55,2.91,-999.0,-999.0,-999.0,2.985,2.91,b
101722,111.354,47.082,88.799,3.12,-999.0,-999.0,-999.0,2.612,3.12,b
101723,95.935,56.731,75.603,17.64,-999.0,-999.0,-999.0,2.821,17.64,b
101724,274.513,61.003,238.113,30.191,-999.0,-999.0,-999.0,4.413,30.191,b
101725,91.484,74.651,76.349,23.401,-999.0,-999.0,-999.0,2.362,23.401,b
101726,-999.0,133.1,71.009,86.158,4.616,393.104,-5.2,2.776,29.496,b
101727,115.757,13.398,86.919,8.767,-999.0,-999.0,-999.0,2.951,8.767,s
101728,135.279,21.123,60.013,142.026,0.266,82.673,3.042,1.786,25.857,s
101729,111.34,62.461,78.533,50.075,2.598,277.062,-1.526,3.143,50.441,b
101730,-999.0,73.51,37.369,2.837,-999.0,-999.0,-999.0,1.513,2.837,b
101731,-999.0,109.494,23.646,31.814,4.211,402.606,-3.996,0.714,10.215,b
101732,-999.0,76.027,91.492,3.878,-999.0,-999.0,-999.0,2.597,3.878,b
101733,122.444,18.639,84.851,46.452,-999.0,-999.0,-999.0,2.525,3.43,s
101734,67.158,14.598,40.874,215.965,2.27,362.222,-1.096,0.82,49.44,b
101735,112.981,36.329,70.763,101.547,2.986,322.471,-1.942,2.062,2.026,s
101736,160.132,63.817,84.833,28.127,-999.0,-999.0,-999.0,3.299,28.127,b
101737,-999.0,90.632,171.302,2.279,-999.0,-999.0,-999.0,3.693,2.279,b
101738,-999.0,57.274,95.005,31.823,-999.0,-999.0,-999.0,2.621,31.823,b
101739,125.737,15.49,91.119,1.177,-999.0,-999.0,-999.0,3.067,1.177,s
101740,-999.0,167.126,60.814,57.445,2.14,184.661,-0.506,1.596,30.461,b
101741,-999.0,82.469,63.213,2.979,-999.0,-999.0,-999.0,2.51,2.979,b
101742,115.541,23.29,86.855,13.922,-999.0,-999.0,-999.0,3.026,13.922,s
101743,317.896,58.829,226.575,132.357,2.123,200.038,-1.09,2.711,30.437,b
101744,158.854,35.753,109.365,35.315,1.967,101.242,-0.859,3.766,27.636,b
101745,68.118,55.104,54.556,1.228,-999.0,-999.0,-999.0,2.439,1.228,b
101746,-999.0,91.27,26.416,6.192,-999.0,-999.0,-999.0,0.865,6.192,b
101747,126.24,37.865,49.393,195.548,-999.0,-999.0,-999.0,1.218,13.095,s
101748,96.643,9.615,66.822,29.311,-999.0,-999.0,-999.0,2.622,29.311,b
101749,-999.0,75.061,63.323,38.241,-999.0,-999.0,-999.0,2.074,16.742,b
101750,-999.0,82.865,46.398,2.582,-999.0,-999.0,-999.0,1.426,2.582,b
101751,157.462,47.819,109.343,34.173,-999.0,-999.0,-999.0,2.792,34.173,s
101752,76.408,31.687,55.543,30.633,-999.0,-999.0,-999.0,1.94,28.448,b
101753,71.015,43.27,55.758,1.678,-999.0,-999.0,-999.0,2.633,1.678,b
101754,100.46,31.382,75.638,41.782,-999.0,-999.0,-999.0,2.382,53.064,b
101755,23.404,61.456,22.102,6.856,-999.0,-999.0,-999.0,0.948,6.856,b
101756,163.488,85.154,117.338,25.221,-999.0,-999.0,-999.0,3.789,25.221,b
101757,69.345,64.516,49.424,34.715,-999.0,-999.0,-999.0,2.341,1.822,b
101758,127.771,0.472,87.601,161.398,-999.0,-999.0,-999.0,1.517,24.801,s
101759,95.108,2.211,63.04,44.122,-999.0,-999.0,-999.0,2.696,21.668,b
101760,207.712,42.286,172.6,26.305,-999.0,-999.0,-999.0,3.849,26.305,b
101761,72.505,36.175,50.839,18.35,0.946,71.813,0.712,3.014,18.458,b
101762,97.064,27.082,71.023,31.144,-999.0,-999.0,-999.0,2.668,31.144,s
101763,86.637,33.698,67.92,5.192,-999.0,-999.0,-999.0,2.742,5.192,s
101764,107.66,31.762,60.242,94.902,0.282,30.982,0.606,1.914,11.743,s
101765,-999.0,97.619,35.133,11.636,-999.0,-999.0,-999.0,1.151,11.636,b
101766,82.337,0.415,53.001,38.378,-999.0,-999.0,-999.0,2.485,14.304,b
101767,34.988,53.333,25.401,112.658,2.916,248.248,-1.304,0.693,29.203,b
101768,234.825,75.352,117.994,45.156,3.377,230.373,2.683,4.33,20.189,b
101769,117.29,40.993,89.999,2.896,-999.0,-999.0,-999.0,2.595,2.896,b
101770,140.108,0.871,97.586,109.435,-999.0,-999.0,-999.0,1.929,5.161,s
101771,106.792,12.384,76.442,48.01,-999.0,-999.0,-999.0,2.333,47.782,s
101772,98.15,52.956,76.735,38.413,0.651,81.981,1.291,2.158,6.315,b
101773,106.738,2.658,55.906,74.413,-999.0,-999.0,-999.0,2.334,51.872,b
101774,159.283,9.731,58.291,272.343,0.732,239.965,0.084,1.645,2.122,b
101775,84.834,52.402,58.607,9.768,-999.0,-999.0,-999.0,3.001,9.768,b
101776,191.728,57.074,137.102,1.102,-999.0,-999.0,-999.0,3.19,1.102,b
101777,-999.0,77.377,13.31,22.299,-999.0,-999.0,-999.0,0.532,22.299,b
101778,86.268,27.395,63.206,18.033,-999.0,-999.0,-999.0,2.446,19.362,b
101779,102.51,37.419,69.579,34.018,-999.0,-999.0,-999.0,2.771,8.298,b
101780,116.395,17.057,91.847,23.004,-999.0,-999.0,-999.0,3.009,23.004,s
101781,90.103,6.164,58.599,36.849,-999.0,-999.0,-999.0,2.712,5.484,b
101782,92.802,13.683,55.367,49.74,-999.0,-999.0,-999.0,2.942,13.243,b
101783,81.335,60.959,49.802,118.243,-999.0,-999.0,-999.0,1.234,35.756,b
101784,139.509,35.319,111.052,21.796,-999.0,-999.0,-999.0,3.082,21.796,b
101785,34.945,43.073,28.857,31.695,-999.0,-999.0,-999.0,1.24,31.695,b
101786,91.186,23.389,68.449,2.034,-999.0,-999.0,-999.0,2.882,2.034,b
101787,144.3,91.383,81.132,32.133,4.683,526.556,-4.929,2.644,11.358,s
101788,-999.0,86.26,39.996,61.899,-999.0,-999.0,-999.0,0.99,23.431,b
101789,96.719,127.125,90.658,83.201,-999.0,-999.0,-999.0,1.385,20.033,b
101790,-999.0,58.843,99.22,25.007,-999.0,-999.0,-999.0,3.293,25.007,b
101791,39.409,41.55,30.074,66.01,-999.0,-999.0,-999.0,0.878,13.97,b
101792,103.673,51.36,77.277,2.177,-999.0,-999.0,-999.0,3.01,2.177,b
101793,-999.0,82.859,85.003,13.314,-999.0,-999.0,-999.0,2.429,13.314,b
101794,120.566,66.925,85.209,3.496,-999.0,-999.0,-999.0,3.127,3.496,b
101795,73.984,69.931,60.571,39.314,0.018,71.619,0.313,1.601,2.096,b
101796,88.004,5.51,50.305,115.91,0.578,60.556,0.834,1.502,1.664,b
101797,187.73,120.317,98.475,28.071,-999.0,-999.0,-999.0,2.832,28.071,b
101798,55.486,50.116,38.389,84.899,0.836,72.662,-0.074,1.313,57.483,b
101799,99.103,5.501,50.502,146.01,-999.0,-999.0,-999.0,1.449,37.668,s
101800,-999.0,69.532,60.529,0.937,-999.0,-999.0,-999.0,2.048,0.937,b
101801,103.536,48.612,76.661,301.407,0.19,138.917,0.894,0.827,65.387,s
101802,102.689,50.888,64.828,42.848,3.114,231.952,1.235,2.865,3.255,s
101803,-999.0,84.901,102.652,2.724,-999.0,-999.0,-999.0,2.581,2.724,s
101804,61.593,41.321,39.085,163.45,3.321,577.243,-2.707,0.919,20.959,b
101805,184.959,63.88,136.151,126.657,2.131,312.408,0.046,2.794,38.651,b
101806,255.742,61.183,197.99,2.709,-999.0,-999.0,-999.0,4.471,2.709,b
101807,77.617,36.913,55.327,71.982,0.344,53.729,0.801,1.678,13.772,s
101808,126.687,89.464,86.451,40.863,-999.0,-999.0,-999.0,2.366,40.863,b
101809,89.959,44.604,67.547,18.799,-999.0,-999.0,-999.0,2.657,18.799,b
101810,110.757,35.559,85.822,81.922,-999.0,-999.0,-999.0,1.842,31.32,b
101811,173.82,72.243,123.511,164.0,3.028,574.41,-1.633,2.169,54.107,b
101812,151.683,7.938,86.598,140.689,-999.0,-999.0,-999.0,1.905,46.16,b
101813,153.443,67.017,95.663,6.726,-999.0,-999.0,-999.0,3.595,6.726,b
101814,62.896,38.676,44.244,48.52,-999.0,-999.0,-999.0,1.816,32.261,b
101815,117.351,7.864,78.926,102.245,0.047,64.011,1.543,1.976,26.222,b
101816,114.828,38.518,87.551,46.069,-999.0,-999.0,-999.0,2.78,46.069,s
101817,-999.0,182.434,253.712,52.924,1.301,62.613,0.161,2.774,35.55,b
101818,81.308,20.613,60.67,2.887,-999.0,-999.0,-999.0,2.832,2.887,s
101819,115.509,22.783,60.65,66.879,4.051,354.177,-3.791,2.36,32.825,s
101820,98.039,23.191,62.075,26.869,3.92,254.063,1.894,3.001,25.457,b
101821,178.382,1.021,128.31,63.97,-999.0,-999.0,-999.0,3.588,3.293,b
101822,83.265,46.182,65.797,3.31,-999.0,-999.0,-999.0,2.492,3.31,b
101823,170.412,91.265,123.784,80.416,3.358,386.321,-0.42,2.627,42.912,b
101824,141.01,65.364,79.31,41.146,5.687,760.569,-7.993,2.844,60.222,s
101825,102.932,33.536,66.352,13.301,-999.0,-999.0,-999.0,3.293,13.301,s
101826,106.563,14.941,67.025,117.037,5.308,837.69,-6.681,1.925,1.333,s
101827,133.67,88.887,116.502,11.846,-999.0,-999.0,-999.0,3.262,24.033,b
101828,298.803,26.55,216.087,8.169,-999.0,-999.0,-999.0,3.159,8.169,s
101829,115.939,8.664,66.941,41.905,-999.0,-999.0,-999.0,2.85,7.553,s
101830,149.209,5.664,74.707,150.922,-999.0,-999.0,-999.0,1.547,18.629,s
101831,137.715,75.184,90.352,1.847,-999.0,-999.0,-999.0,3.105,1.847,b
101832,111.655,34.584,76.918,39.562,-999.0,-999.0,-999.0,2.903,21.446,b
101833,86.899,6.062,61.805,3.024,-999.0,-999.0,-999.0,3.167,3.024,s
101834,99.669,62.869,86.422,63.104,0.638,108.54,-0.044,2.274,23.138,b
101835,128.258,69.586,94.186,53.16,0.604,220.7,0.023,2.978,26.497,b
101836,78.518,15.104,57.964,4.873,-999.0,-999.0,-999.0,3.195,4.873,s
101837,119.12,31.269,87.018,147.321,4.192,478.268,-2.88,1.456,26.785,s
101838,83.768,5.999,60.353,67.542,-999.0,-999.0,-999.0,1.923,4.751,b
101839,114.594,13.067,62.81,66.487,-999.0,-999.0,-999.0,3.095,11.741,b
101840,84.03,77.384,59.429,1.642,-999.0,-999.0,-999.0,2.487,1.642,b
101841,143.226,10.453,97.961,144.079,-999.0,-999.0,-999.0,2.039,26.87,s
101842,106.45,20.658,65.412,76.881,-999.0,-999.0,-999.0,2.775,26.119,b
101843,81.812,73.031,58.547,60.705,1.838,192.207,2.164,2.86,22.344,b
101844,106.648,19.826,55.671,83.437,-999.0,-999.0,-999.0,2.454,2.736,b
101845,64.546,79.54,57.05,49.709,0.074,113.012,2.903,1.27,0.554,b
101846,94.603,27.628,66.292,109.922,-999.0,-999.0,-999.0,1.423,43.972,b
101847,139.813,57.381,118.289,40.136,-999.0,-999.0,-999.0,2.672,40.136,b
101848,-999.0,76.429,46.79,1.151,-999.0,-999.0,-999.0,1.441,1.151,b
101849,123.36,34.765,72.613,98.616,0.975,80.574,-0.225,2.042,4.567,s
101850,-999.0,93.01,82.041,11.074,4.744,750.567,-5.447,2.271,40.638,s
101851,67.886,66.285,55.604,23.309,-999.0,-999.0,-999.0,1.808,8.151,b
101852,239.436,114.424,177.65,62.424,-999.0,-999.0,-999.0,2.809,29.561,b
101853,101.427,20.026,71.315,42.36,4.162,455.33,-3.855,3.151,2.648,s
101854,33.209,78.6,30.273,31.256,-999.0,-999.0,-999.0,1.114,30.215,b
101855,190.616,1.817,119.462,64.095,0.617,98.83,5.879,2.61,75.776,s
101856,128.725,19.376,74.932,99.996,-999.0,-999.0,-999.0,1.904,21.481,s
101857,175.915,27.268,69.802,144.368,-999.0,-999.0,-999.0,1.993,47.19,s
101858,132.998,21.313,93.659,51.598,-999.0,-999.0,-999.0,2.472,44.721,s
101859,83.218,22.947,58.449,5.504,0.733,78.837,-0.115,2.824,0.062,b
101860,-999.0,71.096,49.506,60.567,-999.0,-999.0,-999.0,1.716,26.363,b
101861,120.966,34.886,52.525,117.14,-999.0,-999.0,-999.0,1.765,0.549,s
101862,80.008,35.089,53.636,64.355,-999.0,-999.0,-999.0,2.036,32.843,b
101863,135.008,82.61,74.116,11.262,-999.0,-999.0,-999.0,3.345,11.262,b
101864,70.715,57.783,57.764,24.931,-999.0,-999.0,-999.0,2.15,24.931,b
101865,117.4,46.985,80.71,0.186,-999.0,-999.0,-999.0,3.009,0.186,b
101866,-999.0,79.056,87.752,20.114,-999.0,-999.0,-999.0,2.054,20.114,b
101867,87.069,31.973,68.086,1.784,-999.0,-999.0,-999.0,2.643,1.784,s
101868,97.759,46.132,76.456,15.056,-999.0,-999.0,-999.0,2.438,28.391,b
101869,117.863,6.188,75.265,29.51,-999.0,-999.0,-999.0,2.762,29.51,b
101870,109.015,58.333,87.986,101.974,1.41,153.329,0.313,1.403,13.541,b
101871,131.864,128.275,106.984,139.362,-999.0,-999.0,-999.0,2.002,0.994,b
101872,84.084,3.063,63.373,78.492,-999.0,-999.0,-999.0,1.458,22.097,b
101873,116.03,16.423,65.973,100.783,2.088,131.468,4.863,2.011,75.119,b
101874,-999.0,91.886,75.317,20.128,-999.0,-999.0,-999.0,2.42,20.128,b
101875,176.081,103.429,94.971,1.213,-999.0,-999.0,-999.0,3.11,1.213,s
101876,83.826,38.443,57.356,29.191,-999.0,-999.0,-999.0,2.474,37.023,s
101877,83.544,27.027,54.503,63.368,2.085,258.361,-0.463,2.399,42.722,b
101878,98.776,43.738,69.637,26.146,-999.0,-999.0,-999.0,3.179,29.455,b
101879,102.52,6.597,76.297,47.044,-999.0,-999.0,-999.0,3.076,47.044,b
101880,149.604,69.099,63.253,83.097,-999.0,-999.0,-999.0,2.519,2.897,s
101881,126.233,6.888,74.441,45.59,-999.0,-999.0,-999.0,2.64,1.998,s
101882,118.139,77.759,96.768,24.789,-999.0,-999.0,-999.0,2.678,24.789,b
101883,134.926,85.135,76.296,1.32,-999.0,-999.0,-999.0,3.141,1.32,b
101884,103.676,24.065,69.885,53.521,-999.0,-999.0,-999.0,2.812,9.818,s
101885,246.506,64.0,195.626,71.987,1.173,211.965,2.672,3.518,6.581,b
101886,130.596,1.504,86.474,2.906,-999.0,-999.0,-999.0,3.174,2.906,s
101887,139.52,5.533,102.033,87.442,3.449,426.891,-0.775,1.94,4.702,s
101888,117.219,57.647,95.298,64.336,-999.0,-999.0,-999.0,1.815,2.452,s
101889,85.701,18.27,60.192,28.101,-999.0,-999.0,-999.0,2.67,28.101,b
101890,143.759,18.008,106.07,5.114,-999.0,-999.0,-999.0,3.212,5.114,s
101891,106.221,29.038,67.701,71.71,2.139,106.284,-0.843,2.678,33.764,b
101892,113.631,21.823,80.125,1.454,-999.0,-999.0,-999.0,2.911,1.454,b
101893,-999.0,92.433,37.678,52.541,-999.0,-999.0,-999.0,1.314,17.517,b
101894,116.251,2.023,74.806,39.94,-999.0,-999.0,-999.0,2.849,23.598,s
101895,111.316,33.781,65.537,255.029,4.514,1669.065,-5.033,0.793,25.227,s
101896,-999.0,69.231,62.07,19.281,-999.0,-999.0,-999.0,2.126,19.281,b
101897,107.134,61.339,80.34,7.346,-999.0,-999.0,-999.0,2.805,7.346,b
101898,144.181,43.505,112.568,13.02,-999.0,-999.0,-999.0,2.859,13.02,s
101899,116.404,15.144,62.244,131.291,0.09,81.738,0.367,1.683,51.082,s
101900,338.419,234.993,184.941,100.964,-999.0,-999.0,-999.0,2.875,3.12,b
101901,238.5,72.76,137.762,1.79,-999.0,-999.0,-999.0,3.941,1.79,b
101902,112.212,0.588,75.2,70.971,-999.0,-999.0,-999.0,2.879,44.45,b
101903,141.976,1.26,101.14,92.546,4.936,878.43,-6.049,2.275,15.992,b
101904,-999.0,72.619,67.94,0.793,-999.0,-999.0,-999.0,2.065,0.793,b
101905,87.19,83.814,64.3,4.936,-999.0,-999.0,-999.0,2.552,4.936,b
101906,125.09,53.825,84.735,70.186,0.377,26.213,5.583,2.34,29.062,s
101907,65.859,46.936,51.671,1.391,-999.0,-999.0,-999.0,2.289,1.391,b
101908,149.041,81.335,102.987,3.411,-999.0,-999.0,-999.0,2.839,3.411,s
101909,102.721,14.951,46.311,135.93,6.394,2045.884,-10.192,1.772,3.446,s
101910,115.876,51.826,78.721,88.45,3.446,267.79,-0.323,2.143,5.727,s
